feature,value,set,chem_prop,tax_pdm,tax_prop,exp,challenge,chem_fp,conctype,groupsplit,alpha,fold
MACCS079,-0.39424,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-2,MACCS,molar,totallyrandom,0.0001,trainvalid
MACCS080,-0.04291,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-2,MACCS,molar,totallyrandom,0.0001,trainvalid
MACCS081,0.30109,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-2,MACCS,molar,totallyrandom,0.0001,trainvalid
MACCS082,0.21744,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-2,MACCS,molar,totallyrandom,0.0001,trainvalid
MACCS083,1.51163,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-2,MACCS,molar,totallyrandom,0.0001,trainvalid
MACCS084,0.30632,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-2,MACCS,molar,totallyrandom,0.0001,trainvalid
MACCS085,1.16236,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-2,MACCS,molar,totallyrandom,0.0001,trainvalid
MACCS086,0.2855,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-2,MACCS,molar,totallyrandom,0.0001,trainvalid
MACCS087,-0.40732,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-2,MACCS,molar,totallyrandom,0.0001,trainvalid
MACCS088,-0.67287,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-2,MACCS,molar,totallyrandom,0.0001,trainvalid
MACCS089,-0.13734,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-2,MACCS,molar,totallyrandom,0.0001,trainvalid
MACCS090,0.06101,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-2,MACCS,molar,totallyrandom,0.0001,trainvalid
MACCS091,-0.12337,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-2,MACCS,molar,totallyrandom,0.0001,trainvalid
MACCS092,-0.241,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-2,MACCS,molar,totallyrandom,0.0001,trainvalid
MACCS093,0.08732,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-2,MACCS,molar,totallyrandom,0.0001,trainvalid
MACCS094,-0.2123,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-2,MACCS,molar,totallyrandom,0.0001,trainvalid
MACCS095,-0.23239,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-2,MACCS,molar,totallyrandom,0.0001,trainvalid
MACCS096,-0.9447,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-2,MACCS,molar,totallyrandom,0.0001,trainvalid
MACCS097,-0.17544,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-2,MACCS,molar,totallyrandom,0.0001,trainvalid
MACCS098,1.41535,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-2,MACCS,molar,totallyrandom,0.0001,trainvalid
MACCS099,-0.8812,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-2,MACCS,molar,totallyrandom,0.0001,trainvalid
MACCS100,-0.20219,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-2,MACCS,molar,totallyrandom,0.0001,trainvalid
MACCS101,-0.29757,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-2,MACCS,molar,totallyrandom,0.0001,trainvalid
MACCS102,0.37413,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-2,MACCS,molar,totallyrandom,0.0001,trainvalid
MACCS103,-0.49097,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-2,MACCS,molar,totallyrandom,0.0001,trainvalid
MACCS104,-0.02019,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-2,MACCS,molar,totallyrandom,0.0001,trainvalid
MACCS105,0.4802,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-2,MACCS,molar,totallyrandom,0.0001,trainvalid
MACCS106,-0.43867,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-2,MACCS,molar,totallyrandom,0.0001,trainvalid
MACCS107,0.68755,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-2,MACCS,molar,totallyrandom,0.0001,trainvalid
MACCS108,-0.2206,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-2,MACCS,molar,totallyrandom,0.0001,trainvalid
MACCS109,0.32018,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-2,MACCS,molar,totallyrandom,0.0001,trainvalid
MACCS110,0.60117,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-2,MACCS,molar,totallyrandom,0.0001,trainvalid
MACCS111,0.23714,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-2,MACCS,molar,totallyrandom,0.0001,trainvalid
MACCS112,0.16866,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-2,MACCS,molar,totallyrandom,0.0001,trainvalid
MACCS113,-0.76693,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-2,MACCS,molar,totallyrandom,0.0001,trainvalid
MACCS114,-0.19282,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-2,MACCS,molar,totallyrandom,0.0001,trainvalid
MACCS115,-0.14759,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-2,MACCS,molar,totallyrandom,0.0001,trainvalid
MACCS116,-0.51708,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-2,MACCS,molar,totallyrandom,0.0001,trainvalid
MACCS117,0.44796,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-2,MACCS,molar,totallyrandom,0.0001,trainvalid
MACCS118,-0.33481,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-2,MACCS,molar,totallyrandom,0.0001,trainvalid
MACCS119,0.19518,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-2,MACCS,molar,totallyrandom,0.0001,trainvalid
MACCS120,0.24525,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-2,MACCS,molar,totallyrandom,0.0001,trainvalid
MACCS121,0.9464,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-2,MACCS,molar,totallyrandom,0.0001,trainvalid
MACCS122,-0.66091,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-2,MACCS,molar,totallyrandom,0.0001,trainvalid
MACCS123,0.79727,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-2,MACCS,molar,totallyrandom,0.0001,trainvalid
MACCS124,-0.66789,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-2,MACCS,molar,totallyrandom,0.0001,trainvalid
MACCS125,-0.10325,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-2,MACCS,molar,totallyrandom,0.0001,trainvalid
MACCS126,0.14394,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-2,MACCS,molar,totallyrandom,0.0001,trainvalid
MACCS127,-0.04394,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-2,MACCS,molar,totallyrandom,0.0001,trainvalid
MACCS128,-0.07229,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-2,MACCS,molar,totallyrandom,0.0001,trainvalid
MACCS129,0.0455,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-2,MACCS,molar,totallyrandom,0.0001,trainvalid
MACCS130,0.39923,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-2,MACCS,molar,totallyrandom,0.0001,trainvalid
MACCS131,0.35813,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-2,MACCS,molar,totallyrandom,0.0001,trainvalid
MACCS132,0.17941,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-2,MACCS,molar,totallyrandom,0.0001,trainvalid
MACCS133,-1.38636,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-2,MACCS,molar,totallyrandom,0.0001,trainvalid
MACCS134,-0.22633,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-2,MACCS,molar,totallyrandom,0.0001,trainvalid
MACCS135,1.01978,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-2,MACCS,molar,totallyrandom,0.0001,trainvalid
MACCS136,-0.23105,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-2,MACCS,molar,totallyrandom,0.0001,trainvalid
MACCS137,-1.63191,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-2,MACCS,molar,totallyrandom,0.0001,trainvalid
MACCS138,-0.17808,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-2,MACCS,molar,totallyrandom,0.0001,trainvalid
MACCS139,0.26436,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-2,MACCS,molar,totallyrandom,0.0001,trainvalid
MACCS140,0.02522,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-2,MACCS,molar,totallyrandom,0.0001,trainvalid
MACCS141,-0.1475,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-2,MACCS,molar,totallyrandom,0.0001,trainvalid
MACCS142,-0.30883,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-2,MACCS,molar,totallyrandom,0.0001,trainvalid
MACCS143,-0.04394,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-2,MACCS,molar,totallyrandom,0.0001,trainvalid
MACCS144,0.55738,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-2,MACCS,molar,totallyrandom,0.0001,trainvalid
MACCS145,-0.51476,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-2,MACCS,molar,totallyrandom,0.0001,trainvalid
MACCS146,-0.24795,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-2,MACCS,molar,totallyrandom,0.0001,trainvalid
MACCS147,0.51746,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-2,MACCS,molar,totallyrandom,0.0001,trainvalid
MACCS148,0.08086,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-2,MACCS,molar,totallyrandom,0.0001,trainvalid
MACCS149,-0.01447,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-2,MACCS,molar,totallyrandom,0.0001,trainvalid
MACCS150,-0.59686,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-2,MACCS,molar,totallyrandom,0.0001,trainvalid
MACCS151,0.1066,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-2,MACCS,molar,totallyrandom,0.0001,trainvalid
MACCS152,0.8331,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-2,MACCS,molar,totallyrandom,0.0001,trainvalid
MACCS153,-0.20081,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-2,MACCS,molar,totallyrandom,0.0001,trainvalid
MACCS154,-0.37098,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-2,MACCS,molar,totallyrandom,0.0001,trainvalid
MACCS155,0.19243,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-2,MACCS,molar,totallyrandom,0.0001,trainvalid
MACCS156,0.14159,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-2,MACCS,molar,totallyrandom,0.0001,trainvalid
MACCS157,-0.21906,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-2,MACCS,molar,totallyrandom,0.0001,trainvalid
MACCS158,-0.19049,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-2,MACCS,molar,totallyrandom,0.0001,trainvalid
MACCS159,0.02071,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-2,MACCS,molar,totallyrandom,0.0001,trainvalid
MACCS160,-0.062,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-2,MACCS,molar,totallyrandom,0.0001,trainvalid
MACCS161,-0.04082,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-2,MACCS,molar,totallyrandom,0.0001,trainvalid
MACCS162,-0.56105,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-2,MACCS,molar,totallyrandom,0.0001,trainvalid
MACCS163,-0.52818,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-2,MACCS,molar,totallyrandom,0.0001,trainvalid
MACCS164,-0.12285,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-2,MACCS,molar,totallyrandom,0.0001,trainvalid
MACCS165,0.82346,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-2,MACCS,molar,totallyrandom,0.0001,trainvalid
MACCS166,0.4295,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-2,MACCS,molar,totallyrandom,0.0001,trainvalid
chem_mw,-0.40339,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-2,MACCS,molar,totallyrandom,0.0001,trainvalid
chem_mp,-0.17061,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-2,MACCS,molar,totallyrandom,0.0001,trainvalid
chem_ws,-0.05364,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-2,MACCS,molar,totallyrandom,0.0001,trainvalid
chem_rdkit_clogp,-0.59561,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-2,MACCS,molar,totallyrandom,0.0001,trainvalid
intercept,-4.26161,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-2,MACCS,molar,occurrence,0.02512,trainvalid
test_exposure_type_S,0.15272,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-2,MACCS,molar,occurrence,0.02512,trainvalid
MACCS035,-0.29639,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-2,MACCS,molar,occurrence,0.02512,trainvalid
MACCS041,-0.72579,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-2,MACCS,molar,occurrence,0.02512,trainvalid
MACCS044,-0.29639,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-2,MACCS,molar,occurrence,0.02512,trainvalid
MACCS049,-0.23139,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-2,MACCS,molar,occurrence,0.02512,trainvalid
MACCS072,0.47715,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-2,MACCS,molar,occurrence,0.02512,trainvalid
MACCS074,0.24244,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-2,MACCS,molar,occurrence,0.02512,trainvalid
MACCS086,0.16266,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-2,MACCS,molar,occurrence,0.02512,trainvalid
MACCS093,0.12342,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-2,MACCS,molar,occurrence,0.02512,trainvalid
MACCS099,-0.72141,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-2,MACCS,molar,occurrence,0.02512,trainvalid
MACCS104,0.10908,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-2,MACCS,molar,occurrence,0.02512,trainvalid
MACCS116,-0.61334,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-2,MACCS,molar,occurrence,0.02512,trainvalid
MACCS123,0.07908,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-2,MACCS,molar,occurrence,0.02512,trainvalid
MACCS125,-0.37459,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-2,MACCS,molar,occurrence,0.02512,trainvalid
MACCS127,-0.22845,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-2,MACCS,molar,occurrence,0.02512,trainvalid
MACCS131,0.20389,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-2,MACCS,molar,occurrence,0.02512,trainvalid
MACCS132,0.26022,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-2,MACCS,molar,occurrence,0.02512,trainvalid
MACCS139,0.48875,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-2,MACCS,molar,occurrence,0.02512,trainvalid
MACCS143,-0.22845,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-2,MACCS,molar,occurrence,0.02512,trainvalid
MACCS145,0.02556,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-2,MACCS,molar,occurrence,0.02512,trainvalid
MACCS149,0.02967,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-2,MACCS,molar,occurrence,0.02512,trainvalid
MACCS150,-0.36922,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-2,MACCS,molar,occurrence,0.02512,trainvalid
MACCS151,0.17823,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-2,MACCS,molar,occurrence,0.02512,trainvalid
MACCS159,-0.00625,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-2,MACCS,molar,occurrence,0.02512,trainvalid
MACCS160,0.15347,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-2,MACCS,molar,occurrence,0.02512,trainvalid
chem_mw,-0.42975,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-2,MACCS,molar,occurrence,0.02512,trainvalid
chem_mp,-0.23707,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-2,MACCS,molar,occurrence,0.02512,trainvalid
chem_ws,-0.11223,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-2,MACCS,molar,occurrence,0.02512,trainvalid
chem_rdkit_clogp,-0.5642,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-2,MACCS,molar,occurrence,0.02512,trainvalid
intercept,1.60908,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-2,MACCS,mass,totallyrandom,0.0001,trainvalid
result_conc1_type_F,0.12086,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-2,MACCS,mass,totallyrandom,0.0001,trainvalid
result_conc1_type_T,-0.93486,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-2,MACCS,mass,totallyrandom,0.0001,trainvalid
test_exposure_type_NR,-0.12469,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-2,MACCS,mass,totallyrandom,0.0001,trainvalid
test_exposure_type_R,0.37464,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-2,MACCS,mass,totallyrandom,0.0001,trainvalid
test_exposure_type_S,0.13559,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-2,MACCS,mass,totallyrandom,0.0001,trainvalid
result_obs_duration_mean,-0.19062,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-2,MACCS,mass,totallyrandom,0.0001,trainvalid
MACCS017,-1.38872,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-2,MACCS,mass,totallyrandom,0.0001,trainvalid
MACCS022,-0.60948,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-2,MACCS,mass,totallyrandom,0.0001,trainvalid
MACCS023,-1.01919,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-2,MACCS,mass,totallyrandom,0.0001,trainvalid
MACCS024,-0.2008,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-2,MACCS,mass,totallyrandom,0.0001,trainvalid
MACCS025,0.64303,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-2,MACCS,mass,totallyrandom,0.0001,trainvalid
MACCS028,-0.31324,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-2,MACCS,mass,totallyrandom,0.0001,trainvalid
MACCS029,0.68164,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-2,MACCS,mass,totallyrandom,0.0001,trainvalid
MACCS034,-0.60364,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-2,MACCS,mass,totallyrandom,0.0001,trainvalid
MACCS035,-0.58342,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-2,MACCS,mass,totallyrandom,0.0001,trainvalid
MACCS036,0.144,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-2,MACCS,mass,totallyrandom,0.0001,trainvalid
MACCS037,0.22951,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-2,MACCS,mass,totallyrandom,0.0001,trainvalid
MACCS038,-0.48093,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-2,MACCS,mass,totallyrandom,0.0001,trainvalid
MACCS039,0.08304,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-2,MACCS,mass,totallyrandom,0.0001,trainvalid
MACCS040,0.08304,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-2,MACCS,mass,totallyrandom,0.0001,trainvalid
MACCS041,-0.61115,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-2,MACCS,mass,totallyrandom,0.0001,trainvalid
MACCS042,-0.00306,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-2,MACCS,mass,totallyrandom,0.0001,trainvalid
MACCS043,0.21657,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-2,MACCS,mass,totallyrandom,0.0001,trainvalid
MACCS044,-0.58342,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-2,MACCS,mass,totallyrandom,0.0001,trainvalid
MACCS046,-0.47175,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-2,MACCS,mass,totallyrandom,0.0001,trainvalid
MACCS047,-0.00211,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-2,MACCS,mass,totallyrandom,0.0001,trainvalid
MACCS048,-0.25597,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-2,MACCS,mass,totallyrandom,0.0001,trainvalid
MACCS049,-0.62816,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-2,MACCS,mass,totallyrandom,0.0001,trainvalid
MACCS050,0.17252,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-2,MACCS,mass,totallyrandom,0.0001,trainvalid
MACCS051,0.47058,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-2,MACCS,mass,totallyrandom,0.0001,trainvalid
MACCS052,1.547,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-2,MACCS,mass,totallyrandom,0.0001,trainvalid
MACCS053,-0.84894,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-2,MACCS,mass,totallyrandom,0.0001,trainvalid
MACCS054,-0.33046,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-2,MACCS,mass,totallyrandom,0.0001,trainvalid
MACCS055,0.23338,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-2,MACCS,mass,totallyrandom,0.0001,trainvalid
MACCS056,2.46282,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-2,MACCS,mass,totallyrandom,0.0001,trainvalid
MACCS057,-0.31244,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-2,MACCS,mass,totallyrandom,0.0001,trainvalid
MACCS058,0.23338,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-2,MACCS,mass,totallyrandom,0.0001,trainvalid
MACCS059,-0.58594,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-2,MACCS,mass,totallyrandom,0.0001,trainvalid
MACCS060,0.67083,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-2,MACCS,mass,totallyrandom,0.0001,trainvalid
MACCS061,0.67083,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-2,MACCS,mass,totallyrandom,0.0001,trainvalid
MACCS062,0.49535,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-2,MACCS,mass,totallyrandom,0.0001,trainvalid
MACCS063,0.48914,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-2,MACCS,mass,totallyrandom,0.0001,trainvalid
MACCS064,1.046,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-2,MACCS,mass,totallyrandom,0.0001,trainvalid
MACCS065,-0.18058,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-2,MACCS,mass,totallyrandom,0.0001,trainvalid
MACCS066,0.39706,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-2,MACCS,mass,totallyrandom,0.0001,trainvalid
MACCS067,0.46632,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-2,MACCS,mass,totallyrandom,0.0001,trainvalid
MACCS069,-1.48337,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-2,MACCS,mass,totallyrandom,0.0001,trainvalid
MACCS070,-1.05211,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-2,MACCS,mass,totallyrandom,0.0001,trainvalid
MACCS072,0.4288,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-2,MACCS,mass,totallyrandom,0.0001,trainvalid
MACCS073,-0.64498,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-2,MACCS,mass,totallyrandom,0.0001,trainvalid
MACCS074,-0.1711,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-2,MACCS,mass,totallyrandom,0.0001,trainvalid
MACCS075,-0.19285,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-2,MACCS,mass,totallyrandom,0.0001,trainvalid
MACCS076,0.38386,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-2,MACCS,mass,totallyrandom,0.0001,trainvalid
MACCS077,0.97384,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-2,MACCS,mass,totallyrandom,0.0001,trainvalid
MACCS078,0.4992,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-2,MACCS,mass,totallyrandom,0.0001,trainvalid
MACCS079,-0.39269,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-2,MACCS,mass,totallyrandom,0.0001,trainvalid
MACCS080,-0.03782,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-2,MACCS,mass,totallyrandom,0.0001,trainvalid
MACCS081,0.28639,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-2,MACCS,mass,totallyrandom,0.0001,trainvalid
MACCS082,0.22815,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-2,MACCS,mass,totallyrandom,0.0001,trainvalid
MACCS083,1.49746,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-2,MACCS,mass,totallyrandom,0.0001,trainvalid
MACCS084,0.28419,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-2,MACCS,mass,totallyrandom,0.0001,trainvalid
MACCS085,1.09283,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-2,MACCS,mass,totallyrandom,0.0001,trainvalid
MACCS086,0.29693,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-2,MACCS,mass,totallyrandom,0.0001,trainvalid
MACCS087,-0.44063,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-2,MACCS,mass,totallyrandom,0.0001,trainvalid
MACCS088,-0.63339,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-2,MACCS,mass,totallyrandom,0.0001,trainvalid
MACCS089,-0.13495,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-2,MACCS,mass,totallyrandom,0.0001,trainvalid
MACCS090,0.03786,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-2,MACCS,mass,totallyrandom,0.0001,trainvalid
MACCS091,-0.11607,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-2,MACCS,mass,totallyrandom,0.0001,trainvalid
MACCS092,-0.2712,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-2,MACCS,mass,totallyrandom,0.0001,trainvalid
MACCS093,0.08485,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-2,MACCS,mass,totallyrandom,0.0001,trainvalid
MACCS094,-0.30172,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-2,MACCS,mass,totallyrandom,0.0001,trainvalid
MACCS095,-0.2431,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-2,MACCS,mass,totallyrandom,0.0001,trainvalid
MACCS096,-0.95409,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-2,MACCS,mass,totallyrandom,0.0001,trainvalid
MACCS097,-0.17875,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-2,MACCS,mass,totallyrandom,0.0001,trainvalid
