feature,value,set,chem_prop,tax_pdm,tax_prop,exp,challenge,chem_fp,conctype,groupsplit,alpha,fold
MACCS060,-1.65444,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,MACCS,molar,totallyrandom,1e-05,trainvalid
MACCS062,0.41561,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,MACCS,molar,totallyrandom,1e-05,trainvalid
MACCS063,0.51341,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,MACCS,molar,totallyrandom,1e-05,trainvalid
MACCS064,-0.35452,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,MACCS,molar,totallyrandom,1e-05,trainvalid
MACCS065,-0.49775,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,MACCS,molar,totallyrandom,1e-05,trainvalid
MACCS066,0.23863,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,MACCS,molar,totallyrandom,1e-05,trainvalid
MACCS067,1.2527,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,MACCS,molar,totallyrandom,1e-05,trainvalid
MACCS069,-0.02066,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,MACCS,molar,totallyrandom,1e-05,trainvalid
MACCS070,-0.40844,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,MACCS,molar,totallyrandom,1e-05,trainvalid
MACCS071,0.94162,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,MACCS,molar,totallyrandom,1e-05,trainvalid
MACCS072,0.10666,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,MACCS,molar,totallyrandom,1e-05,trainvalid
MACCS073,-0.31611,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,MACCS,molar,totallyrandom,1e-05,trainvalid
MACCS074,-0.3105,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,MACCS,molar,totallyrandom,1e-05,trainvalid
MACCS075,-0.07489,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,MACCS,molar,totallyrandom,1e-05,trainvalid
MACCS076,-0.16686,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,MACCS,molar,totallyrandom,1e-05,trainvalid
MACCS077,0.30996,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,MACCS,molar,totallyrandom,1e-05,trainvalid
MACCS078,0.37199,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,MACCS,molar,totallyrandom,1e-05,trainvalid
MACCS079,-0.37325,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,MACCS,molar,totallyrandom,1e-05,trainvalid
MACCS080,0.1603,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,MACCS,molar,totallyrandom,1e-05,trainvalid
MACCS081,-0.86339,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,MACCS,molar,totallyrandom,1e-05,trainvalid
MACCS082,0.16067,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,MACCS,molar,totallyrandom,1e-05,trainvalid
MACCS083,-0.26283,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,MACCS,molar,totallyrandom,1e-05,trainvalid
MACCS084,-0.22491,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,MACCS,molar,totallyrandom,1e-05,trainvalid
MACCS085,0.50967,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,MACCS,molar,totallyrandom,1e-05,trainvalid
MACCS086,0.18373,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,MACCS,molar,totallyrandom,1e-05,trainvalid
MACCS087,0.01361,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,MACCS,molar,totallyrandom,1e-05,trainvalid
MACCS088,0.12234,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,MACCS,molar,totallyrandom,1e-05,trainvalid
MACCS089,-0.00663,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,MACCS,molar,totallyrandom,1e-05,trainvalid
MACCS090,0.02466,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,MACCS,molar,totallyrandom,1e-05,trainvalid
MACCS091,-0.09864,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,MACCS,molar,totallyrandom,1e-05,trainvalid
MACCS092,-0.09193,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,MACCS,molar,totallyrandom,1e-05,trainvalid
MACCS093,-0.24154,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,MACCS,molar,totallyrandom,1e-05,trainvalid
MACCS094,0.55208,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,MACCS,molar,totallyrandom,1e-05,trainvalid
MACCS095,-0.04585,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,MACCS,molar,totallyrandom,1e-05,trainvalid
MACCS096,0.00891,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,MACCS,molar,totallyrandom,1e-05,trainvalid
MACCS097,0.20672,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,MACCS,molar,totallyrandom,1e-05,trainvalid
MACCS098,0.74226,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,MACCS,molar,totallyrandom,1e-05,trainvalid
MACCS099,-0.79177,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,MACCS,molar,totallyrandom,1e-05,trainvalid
MACCS100,-0.03826,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,MACCS,molar,totallyrandom,1e-05,trainvalid
MACCS101,-0.15961,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,MACCS,molar,totallyrandom,1e-05,trainvalid
MACCS102,-0.12776,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,MACCS,molar,totallyrandom,1e-05,trainvalid
MACCS103,-0.12676,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,MACCS,molar,totallyrandom,1e-05,trainvalid
MACCS104,0.46194,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,MACCS,molar,totallyrandom,1e-05,trainvalid
MACCS105,0.38662,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,MACCS,molar,totallyrandom,1e-05,trainvalid
MACCS106,-0.19979,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,MACCS,molar,totallyrandom,1e-05,trainvalid
MACCS107,-0.01888,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,MACCS,molar,totallyrandom,1e-05,trainvalid
MACCS108,-0.2045,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,MACCS,molar,totallyrandom,1e-05,trainvalid
MACCS109,0.09603,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,MACCS,molar,totallyrandom,1e-05,trainvalid
MACCS110,0.67427,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,MACCS,molar,totallyrandom,1e-05,trainvalid
MACCS111,-0.42672,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,MACCS,molar,totallyrandom,1e-05,trainvalid
MACCS112,0.00073,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,MACCS,molar,totallyrandom,1e-05,trainvalid
MACCS113,-0.68326,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,MACCS,molar,totallyrandom,1e-05,trainvalid
MACCS114,-0.21216,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,MACCS,molar,totallyrandom,1e-05,trainvalid
MACCS115,0.10808,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,MACCS,molar,totallyrandom,1e-05,trainvalid
MACCS116,-0.25928,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,MACCS,molar,totallyrandom,1e-05,trainvalid
MACCS117,0.01039,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,MACCS,molar,totallyrandom,1e-05,trainvalid
MACCS118,-0.83072,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,MACCS,molar,totallyrandom,1e-05,trainvalid
MACCS119,-0.32036,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,MACCS,molar,totallyrandom,1e-05,trainvalid
MACCS120,0.30603,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,MACCS,molar,totallyrandom,1e-05,trainvalid
MACCS121,0.85593,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,MACCS,molar,totallyrandom,1e-05,trainvalid
MACCS122,-0.15401,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,MACCS,molar,totallyrandom,1e-05,trainvalid
MACCS123,0.50702,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,MACCS,molar,totallyrandom,1e-05,trainvalid
MACCS124,-0.57891,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,MACCS,molar,totallyrandom,1e-05,trainvalid
MACCS125,-0.18798,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,MACCS,molar,totallyrandom,1e-05,trainvalid
MACCS126,0.32219,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,MACCS,molar,totallyrandom,1e-05,trainvalid
MACCS127,-0.13634,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,MACCS,molar,totallyrandom,1e-05,trainvalid
MACCS128,-0.17643,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,MACCS,molar,totallyrandom,1e-05,trainvalid
MACCS129,0.21483,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,MACCS,molar,totallyrandom,1e-05,trainvalid
MACCS130,-0.35338,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,MACCS,molar,totallyrandom,1e-05,trainvalid
MACCS131,0.0851,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,MACCS,molar,totallyrandom,1e-05,trainvalid
MACCS132,-0.26014,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,MACCS,molar,totallyrandom,1e-05,trainvalid
MACCS133,-0.15839,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,MACCS,molar,totallyrandom,1e-05,trainvalid
MACCS134,-0.00985,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,MACCS,molar,totallyrandom,1e-05,trainvalid
MACCS135,0.25905,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,MACCS,molar,totallyrandom,1e-05,trainvalid
MACCS136,-0.38902,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,MACCS,molar,totallyrandom,1e-05,trainvalid
MACCS137,-0.69276,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,MACCS,molar,totallyrandom,1e-05,trainvalid
MACCS138,-0.0318,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,MACCS,molar,totallyrandom,1e-05,trainvalid
MACCS139,0.34036,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,MACCS,molar,totallyrandom,1e-05,trainvalid
MACCS140,0.38613,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,MACCS,molar,totallyrandom,1e-05,trainvalid
MACCS141,0.19397,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,MACCS,molar,totallyrandom,1e-05,trainvalid
MACCS142,-0.39375,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,MACCS,molar,totallyrandom,1e-05,trainvalid
MACCS143,-0.13634,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,MACCS,molar,totallyrandom,1e-05,trainvalid
MACCS144,-0.0014,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,MACCS,molar,totallyrandom,1e-05,trainvalid
MACCS145,-0.07419,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,MACCS,molar,totallyrandom,1e-05,trainvalid
MACCS146,0.13431,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,MACCS,molar,totallyrandom,1e-05,trainvalid
MACCS147,1.02553,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,MACCS,molar,totallyrandom,1e-05,trainvalid
MACCS148,0.30397,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,MACCS,molar,totallyrandom,1e-05,trainvalid
MACCS149,-0.15485,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,MACCS,molar,totallyrandom,1e-05,trainvalid
MACCS150,-0.07084,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,MACCS,molar,totallyrandom,1e-05,trainvalid
MACCS151,0.09348,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,MACCS,molar,totallyrandom,1e-05,trainvalid
MACCS152,0.86216,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,MACCS,molar,totallyrandom,1e-05,trainvalid
MACCS153,-0.08196,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,MACCS,molar,totallyrandom,1e-05,trainvalid
MACCS154,-0.43054,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,MACCS,molar,totallyrandom,1e-05,trainvalid
MACCS155,0.07487,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,MACCS,molar,totallyrandom,1e-05,trainvalid
MACCS156,0.11032,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,MACCS,molar,totallyrandom,1e-05,trainvalid
MACCS157,-0.65883,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,MACCS,molar,totallyrandom,1e-05,trainvalid
MACCS158,0.28291,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,MACCS,molar,totallyrandom,1e-05,trainvalid
MACCS159,0.47194,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,MACCS,molar,totallyrandom,1e-05,trainvalid
MACCS160,0.16549,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,MACCS,molar,totallyrandom,1e-05,trainvalid
MACCS161,-0.24729,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,MACCS,molar,totallyrandom,1e-05,trainvalid
MACCS162,-0.06892,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,MACCS,molar,totallyrandom,1e-05,trainvalid
MACCS163,-0.28512,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,MACCS,molar,totallyrandom,1e-05,trainvalid
MACCS164,0.31083,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,MACCS,molar,totallyrandom,1e-05,trainvalid
MACCS165,-0.0489,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,MACCS,molar,totallyrandom,1e-05,trainvalid
MACCS166,0.84078,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,MACCS,molar,totallyrandom,1e-05,trainvalid
chem_mw,-0.68123,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,MACCS,molar,totallyrandom,1e-05,trainvalid
chem_mp,-0.07302,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,MACCS,molar,totallyrandom,1e-05,trainvalid
chem_ws,-0.08964,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,MACCS,molar,totallyrandom,1e-05,trainvalid
chem_rdkit_clogp,-0.39557,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,MACCS,molar,totallyrandom,1e-05,trainvalid
tax_eco_food_B,1.1478,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,MACCS,molar,totallyrandom,1e-05,trainvalid
tax_eco_food_C,0.14983,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,MACCS,molar,totallyrandom,1e-05,trainvalid
tax_eco_food_D,0.21726,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,MACCS,molar,totallyrandom,1e-05,trainvalid
tax_eco_food_H,0.19825,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,MACCS,molar,totallyrandom,1e-05,trainvalid
tax_eco_food_O,0.24063,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,MACCS,molar,totallyrandom,1e-05,trainvalid
tax_eco_food_P,-0.28627,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,MACCS,molar,totallyrandom,1e-05,trainvalid
tax_eco_climate_A,0.40581,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,MACCS,molar,totallyrandom,1e-05,trainvalid
tax_eco_climate_B,0.00498,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,MACCS,molar,totallyrandom,1e-05,trainvalid
tax_eco_climate_C,0.15398,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,MACCS,molar,totallyrandom,1e-05,trainvalid
tax_eco_climate_D,-0.0862,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,MACCS,molar,totallyrandom,1e-05,trainvalid
tax_eco_climate_E,-1.71367,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,MACCS,molar,totallyrandom,1e-05,trainvalid
tax_eco_climate_M,-0.25607,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,MACCS,molar,totallyrandom,1e-05,trainvalid
tax_eco_ecozone_MA,0.13953,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,MACCS,molar,totallyrandom,1e-05,trainvalid
tax_eco_ecozone_MC,0.06565,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,MACCS,molar,totallyrandom,1e-05,trainvalid
tax_eco_ecozone_MI,-1.07079,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,MACCS,molar,totallyrandom,1e-05,trainvalid
tax_eco_ecozone_MN,0.21359,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,MACCS,molar,totallyrandom,1e-05,trainvalid
tax_eco_ecozone_MP,0.30309,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,MACCS,molar,totallyrandom,1e-05,trainvalid
tax_eco_ecozone_TA,-0.17819,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,MACCS,molar,totallyrandom,1e-05,trainvalid
tax_eco_ecozone_TH,0.00426,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,MACCS,molar,totallyrandom,1e-05,trainvalid
tax_eco_ecozone_TN,-0.19759,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,MACCS,molar,totallyrandom,1e-05,trainvalid
tax_eco_ecozone_TP,-0.06249,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,MACCS,molar,totallyrandom,1e-05,trainvalid
tax_ps_ampv,0.00633,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,MACCS,molar,totallyrandom,1e-05,trainvalid
tax_ps_ampkap,0.00661,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,MACCS,molar,totallyrandom,1e-05,trainvalid
tax_ps_amppm,0.00118,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,MACCS,molar,totallyrandom,1e-05,trainvalid
tax_lh_amd,-0.0619,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,MACCS,molar,totallyrandom,1e-05,trainvalid
tax_lh_licm,0.00339,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,MACCS,molar,totallyrandom,1e-05,trainvalid
intercept,-5.28629,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,MACCS,molar,occurrence,0.03981,trainvalid
result_conc1_type_F,0.21364,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,MACCS,molar,occurrence,0.03981,trainvalid
MACCS022,-0.74698,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,MACCS,molar,occurrence,0.03981,trainvalid
MACCS049,-0.36669,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,MACCS,molar,occurrence,0.03981,trainvalid
MACCS086,0.30231,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,MACCS,molar,occurrence,0.03981,trainvalid
MACCS099,-0.29478,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,MACCS,molar,occurrence,0.03981,trainvalid
MACCS139,0.4126,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,MACCS,molar,occurrence,0.03981,trainvalid
MACCS147,0.31744,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,MACCS,molar,occurrence,0.03981,trainvalid
MACCS150,-0.11197,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,MACCS,molar,occurrence,0.03981,trainvalid
MACCS151,0.23501,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,MACCS,molar,occurrence,0.03981,trainvalid
MACCS159,0.1453,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,MACCS,molar,occurrence,0.03981,trainvalid
MACCS160,0.12844,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,MACCS,molar,occurrence,0.03981,trainvalid
chem_mw,-0.54889,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,MACCS,molar,occurrence,0.03981,trainvalid
chem_mp,-0.22359,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,MACCS,molar,occurrence,0.03981,trainvalid
chem_ws,-0.09016,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,MACCS,molar,occurrence,0.03981,trainvalid
chem_rdkit_clogp,-0.4915,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,MACCS,molar,occurrence,0.03981,trainvalid
tax_eco_climate_M,-0.34833,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,MACCS,molar,occurrence,0.03981,trainvalid
tax_ps_amppm,0.12102,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,MACCS,molar,occurrence,0.03981,trainvalid
tax_lh_licm,-0.02624,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,MACCS,molar,occurrence,0.03981,trainvalid
intercept,0.2167,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,MACCS,mass,totallyrandom,1e-05,trainvalid
result_conc1_type_F,0.08658,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,MACCS,mass,totallyrandom,1e-05,trainvalid
result_conc1_type_T,-0.72898,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,MACCS,mass,totallyrandom,1e-05,trainvalid
test_exposure_type_NR,0.13576,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,MACCS,mass,totallyrandom,1e-05,trainvalid
test_exposure_type_R,0.25106,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,MACCS,mass,totallyrandom,1e-05,trainvalid
test_exposure_type_S,0.20898,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,MACCS,mass,totallyrandom,1e-05,trainvalid
test_media_type_SW,-0.18092,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,MACCS,mass,totallyrandom,1e-05,trainvalid
result_obs_duration_mean,-0.1937,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,MACCS,mass,totallyrandom,1e-05,trainvalid
MACCS017,-0.26172,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,MACCS,mass,totallyrandom,1e-05,trainvalid
MACCS019,-0.54999,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,MACCS,mass,totallyrandom,1e-05,trainvalid
MACCS021,1.14029,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,MACCS,mass,totallyrandom,1e-05,trainvalid
MACCS022,-1.06268,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,MACCS,mass,totallyrandom,1e-05,trainvalid
MACCS023,-1.06236,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,MACCS,mass,totallyrandom,1e-05,trainvalid
MACCS024,-0.83741,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,MACCS,mass,totallyrandom,1e-05,trainvalid
MACCS025,0.11899,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,MACCS,mass,totallyrandom,1e-05,trainvalid
MACCS026,-0.16184,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,MACCS,mass,totallyrandom,1e-05,trainvalid
MACCS028,-0.91838,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,MACCS,mass,totallyrandom,1e-05,trainvalid
MACCS029,0.14232,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,MACCS,mass,totallyrandom,1e-05,trainvalid
MACCS032,-1.03233,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,MACCS,mass,totallyrandom,1e-05,trainvalid
MACCS033,0.34129,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,MACCS,mass,totallyrandom,1e-05,trainvalid
MACCS034,-0.12404,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,MACCS,mass,totallyrandom,1e-05,trainvalid
MACCS035,-0.23665,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,MACCS,mass,totallyrandom,1e-05,trainvalid
MACCS036,0.0795,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,MACCS,mass,totallyrandom,1e-05,trainvalid
MACCS037,0.02562,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,MACCS,mass,totallyrandom,1e-05,trainvalid
MACCS038,0.06842,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,MACCS,mass,totallyrandom,1e-05,trainvalid
MACCS039,0.23113,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,MACCS,mass,totallyrandom,1e-05,trainvalid
